concentration_g_L,shear_rate_s_inv,eta_mPa_s,eta_Pa_s,x_pdf_pt,y_pdf_pt
0.6,68.54544858555481,2.6385787265458838,0.0026385787265458837,319.9607238769531,199.2830352783203
0.6,69.38559574254616,2.6385787265458838,0.0026385787265458837,320.0638427734375,199.2830352783203
0.6,70.23629362859607,2.6385787265458838,0.0026385787265458837,320.1669921875,199.2830352783203
0.6,71.097165117912,2.6385787265458838,0.0026385787265458837,320.2701110839844,199.2830352783203
0.6,71.96858812814156,2.6385787265458838,0.0026385787265458837,320.37322998046875,199.2830352783203
0.6,72.85069198705897,2.6385787265458838,0.0026385787265458837,320.4763488769531,199.2830352783203
0.6,73.74360760758174,2.6385787265458838,0.0026385787265458837,320.5794677734375,199.2830352783203
0.6,74.64773663364404,2.6385787265458838,0.0026385787265458837,320.6826171875,199.2830352783203
0.6,75.56267825271188,2.6385787265458838,0.0026385787265458837,320.7857360839844,199.2830352783203
0.6,76.48883411890962,2.6385787265458838,0.0026385787265458837,320.88885498046875,199.2830352783203
0.6,77.42634168290753,2.6385787265458838,0.0026385787265458837,320.9919738769531,199.2830352783203
0.6,78.3753400800797,2.6385787265458838,0.0026385787265458837,321.0950927734375,199.2830352783203
0.6,79.33625618105194,2.6385787265458838,0.0026385787265458837,321.1982421875,199.2830352783203
0.6,80.30866399881765,2.6385787265458838,0.0026385787265458837,321.3013610839844,199.2830352783203
0.6,81.29299041483299,2.6385787265458838,0.0026385787265458837,321.40447998046875,199.2830352783203
0.6,82.2893815128517,2.6385787265458838,0.0026385787265458837,321.5075988769531,199.2830352783203
0.6,83.29798516714555,2.6385787265458838,0.0026385787265458837,321.6107177734375,199.2830352783203
0.6,84.3192550594851,2.6385787265458838,0.0026385787265458837,321.7138671875,199.2830352783203
0.6,85.35273844721782,2.6385787265458838,0.0026385787265458837,321.8169860839844,199.2830352783203
0.6,86.39888902362487,2.6385787265458838,0.0026385787265458837,321.92010498046875,199.2830352783203
0.6,87.45786204777559,2.6385787265458838,0.0026385787265458837,322.0232238769531,199.2830352783203
0.6,88.529814681717,2.6385787265458838,0.0026385787265458837,322.1263427734375,199.2830352783203
0.6,89.61522910233495,2.6385787265458838,0.0026385787265458837,322.2294921875,199.2830352783203
0.6,90.71362413084631,2.6385787265458838,0.0026385787265458837,322.3326110839844,199.2830352783203
0.6,91.82548195637051,2.6385787265458838,0.0026385787265458837,322.43572998046875,199.2830352783203
0.6,92.95096758958098,2.6385787265458838,0.0026385787265458837,322.5388488769531,199.2830352783203
0.6,94.09024806365234,2.6385787265458838,0.0026385787265458837,322.6419677734375,199.2830352783203
0.6,95.24383584032364,2.6385787265458838,0.0026385787265458837,322.7451171875,199.2830352783203
0.6,96.41121951864805,2.6385787265458838,0.0026385787265458837,322.8482360839844,199.2830352783203
0.6,97.59291157336648,2.6385787265458838,0.0026385787265458837,322.95135498046875,199.2830352783203
0.6,98.78908737924128,2.6385787265458838,0.0026385787265458837,323.0544738769531,199.2830352783203
0.6,99.99992446056623,2.6249760628099716,0.002624976062809972,323.1575927734375,199.3346176147461
0.6,101.22596746608284,2.61144352488037,0.00261144352488037,323.2607421875,199.38619995117188
0.6,102.46667287446867,2.61144352488037,0.00261144352488037,323.3638610839844,199.38619995117188
0.6,103.7225853482838,2.61144352488037,0.00261144352488037,323.46697998046875,199.38619995117188
0.6,104.99389127733305,2.61144352488037,0.00261144352488037,323.5700988769531,199.38619995117188
0.6,106.28077933596188,2.61144352488037,0.00261144352488037,323.6732177734375,199.38619995117188
0.6,107.58382838153489,2.61144352488037,0.00261144352488037,323.7763671875,199.38619995117188
0.6,108.90246075491822,2.61144352488037,0.00261144352488037,323.8794860839844,199.38619995117188
0.6,110.23725532816276,2.61144352488037,0.00261144352488037,323.98260498046875,199.38619995117188
0.6,111.58841019795533,2.61144352488037,0.00261144352488037,324.0857238769531,199.38619995117188
